ID,TRACTCE10,GEOID10,NAME10,NAMELSAD10,Long,Lat,State,County,Smoking,Binge Drinking,Physical Inactivity,Sleep<7hours,Opioid Overdose,High Cholesterol,Obesity,High Blood Pressure,Depression,Kidney Diseases,Land Surface Temperature,Air Temperature,Solar_DNI,Wind Speed,Precipitation,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Aerosol ,Nitrogen Dioxide ,Carbon Monoxide ,Sulfur Dioxide ,Formaldehyde ,Ozone ,Diabetes
48,31501,17031031500,315.01,Census Tract 315.01,-87.65245,41.967285,ILLINOIS,Cook,17.8,12.3,10.8,36.3,24.49179525,30.2,31,34.6,14.5,3.4,18.462,10.44165,1494.599976,4.23333,79.2033,0.925549,0.887405,0.819691,0.405665,-0.481149,0.000159887,0.0342269,0.000267393,0.0001061,0.145018,13.1
49,31502,17031031500,315.02,Census Tract 315.02,-87.652366,41.963633,ILLINOIS,Cook,18.4,14.2,10.2,37.9,13.78043179,26.4,34.4,32.1,15.7,2.9,18.462,10.44165,1495.329956,4.23333,79.2033,0.913238,0.868815,0.688976,0.245895,-0.481149,0.000159887,0.0342269,0.000267393,0.0001061,0.145018,11.2
693,830700,17031830700,8307,Census Tract 8307,-87.659172,41.960973,ILLINOIS,Cook,15.4,15.8,8.5,35.4,25.90063574,26.5,31.6,29.2,14.9,2.5,19.818,10.477065,1504.640015,4.23333,79.3758,0.942736,0.816355,0.809888,0.276718,-0.481149,0.000159887,0.0342269,0.000267393,0.0001061,0.145018,9.5
783,842000,17031842000,8420,Census Tract 8420,-87.62517,41.83496,ILLINOIS,Cook,10.5,15.9,6.8,33.4,14.57725948,22.5,23.9,26.1,13.4,2.4,22.268,10.732915,1509.819946,4.19167,80.5967,0.383664,0.7285,0.306524,0.215251,-0.428961,0.000177412,0.0342262,0.000336637,0.000111906,0.144719,8.7
360,290900,17031290900,2909,Census Tract 2909,-87.732457,41.86241,ILLINOIS,Cook,24.6,10.5,14.4,46.4,68.43267108,28,44.2,43.9,15.9,4.3,23.812,10.654565,1552.26001,4.2,82.8517,0.861887,0.51896,0.907139,0.599058,-0.376424,0.000176077,0.0342248,0.00025142,0.000104905,0.144832,16.9
792,843000,17031843000,8430,Census Tract 8430,-87.722752,41.867935,ILLINOIS,Cook,27.6,9.2,17.7,47,138.7720774,30.4,46.6,48.9,16.5,5.5,22.41,10.6571,1552.040039,4.20833,82.78,0.87514,0.819718,0.927602,0.649184,-0.376424,0.000176077,0.0342248,0.00025142,0.000104905,0.144832,20.8
1,10100,17031010100,101,Census Tract 101,-87.669844,42.021262,ILLINOIS,Cook,16.4,13.8,9.4,37.5,41.20313144,26.2,34.5,31.3,15.6,2.7,17.88,9.36,1490.310059,4.24167,76.52,0.811699,0.637336,0.836153,0.283843,-0.52,0.000152,0.034224,0.000291,0.000101,0.145337,10.2
4,10300,17031010300,103,Census Tract 103,-87.666535,42.015941,ILLINOIS,Cook,14.5,14.2,8.9,34.1,20.8466966,29,30.2,31.4,14.7,2.8,17.88,10.347485,1490.26001,4.23333,79.1258,0.777784,0.800456,0.714743,0.517203,-0.525253,0.000152251,0.0342238,0.000291056,9.96E-05,0.145337,10
361,291200,17031291200,2912,Census Tract 2912,-87.712875,41.862661,ILLINOIS,Cook,25.4,10.6,14.3,46.9,71.42857143,25.8,44.8,41.6,16.7,4,22.41,10.670415,1551.76001,4.2,82.6308,0.916797,0.502705,0.89771,0.42722,-0.373566,0.000177284,0.0342227,0.000258733,9.92E-05,0.144799,15.6
755,838700,17031838700,8387,Census Tract 8387,-87.720185,41.862578,ILLINOIS,Cook,26.4,10.4,15,46.8,113.7377342,27.3,44.5,43.4,16.6,4.4,22.41,10.670415,1551.219971,4.2,82.6308,0.917725,0.510201,0.950295,0.546323,-0.373566,0.000177284,0.0342227,0.000258733,9.92E-05,0.144799,16.8
453,431301,17031431300,4313.01,Census Tract 4313.01,-87.560186,41.75353,ILLINOIS,Cook,20.9,10.7,12.6,44.9,47.95486601,27.6,42.6,42.2,15.2,3.9,22.86,10.696235,1502.349976,4.15,80.995,0.707183,0.807485,0.993936,0.467969,-0.522543,0.000159475,0.0342214,0.000296944,0.000106334,0.144652,15.7
455,431400,17031431400,4314,Census Tract 4314,-87.547226,41.759685,ILLINOIS,Cook,22.2,9.8,14.6,45.1,43.62729822,31.2,44.5,48.1,14.6,4.9,17.492,10.626685,1489.430054,4.15,80.99,0.850462,0.760448,0.854457,0.637583,-0.522543,0.000159475,0.0342214,0.000296944,0.000106334,0.144652,19.3
6,10501,17031010500,105.01,Census Tract 105.01,-87.663958,42.009412,ILLINOIS,Cook,12.6,15.4,7.2,34,31.77707162,24.3,28.8,26,14.8,2.2,18.514,10.360835,1491.5,4.23333,79.1992,0.718982,0.757908,0.329563,0.211448,-0.509709,0.000154074,0.0342208,0.000281878,9.88E-05,0.145273,7.7
7,10502,17031010500,105.02,Census Tract 105.02,-87.663327,42.004517,ILLINOIS,Cook,14.8,16.7,7.9,34.8,29.02289584,22.1,29.8,23.7,16.9,2,18.926,10.360835,1492.050049,4.23333,79.1992,0.595674,0.683687,0.738848,0.083393,-0.509709,0.000154074,0.0342208,0.000281878,9.88E-05,0.145273,7.1
8,10503,17031010500,105.03,Census Tract 105.03,-87.663127,42.00032,ILLINOIS,Cook,16.8,12.7,12.2,33.6,26.20087336,30.7,28.8,33.9,17.7,4,18.926,10.373765,1492.050049,4.23333,79.2683,0.762938,0.76929,0.542935,0.402919,-0.509709,0.000154074,0.0342208,0.000281878,9.88E-05,0.145273,13.4
9,10600,17031010600,106,Census Tract 106,-87.667683,42.006279,ILLINOIS,Cook,14.8,15.9,8.2,34.5,18.04165983,24.9,30.5,26.3,16,2.3,20.298,10.360835,1492.959961,4.23333,79.1992,0.89439,0.798232,0.563703,0.180886,-0.509709,0.000154074,0.0342208,0.000281878,9.88E-05,0.145273,8.2
633,691500,17031691500,6915,Census Tract 6915,-87.600299,41.755043,ILLINOIS,Cook,24.6,9.3,16.2,46.1,129.5336788,30.7,45.6,48.6,15.6,5.2,22.596,10.770835,1528.939941,4.15833,81.6792,0.898558,0.508196,0.99874,0.68911,-0.482161,0.000165121,0.0342197,0.000309765,0.000100098,0.144584,20.2
720,834300,17031834300,8343,Census Tract 8343,-87.591774,41.745845,ILLINOIS,Cook,15.1,9.5,11.1,41,22.83105023,31.6,38.8,46.2,12.7,4.3,22.986,10.7575,1528.23999,4.15,81.3492,0.7035,0.512068,0.602622,0.855127,-0.482161,0.000165121,0.0342197,0.000309765,0.000100098,0.144584,16.8
466,460100,17031460100,4601,Census Tract 4601,-87.535743,41.746157,ILLINOIS,Cook,20.8,10.9,13.3,42.6,46.989721,29.5,41.6,41.7,14.9,4.1,18.542,10.61835,1482.51001,4.15,80.255,0.910219,0.849566,0.913203,0.54819,-0.539407,0.000160396,0.0342185,0.000256897,0.000106209,0.14467,16.5
467,460200,17031460200,4602,Census Tract 4602,-87.547011,41.741387,ILLINOIS,Cook,22.4,11.4,15.4,40.7,16.77148847,29.2,42.5,37.2,16.5,4.2,19.792,10.690835,1489.160034,4.15,80.5483,0.98021,0.91441,0.951763,0.418406,-0.539407,0.000160396,0.0342185,0.000256897,0.000106209,0.14467,16.9
539,580700,17031580700,5807,Census Tract 5807,-87.686847,41.817488,ILLINOIS,Cook,17.4,14.3,11.2,35.2,8.147303243,26.2,33.9,25.4,15.3,2.7,23.994,10.77415,1543.22998,4.18333,82.0133,0.93282,0.979323,0.582062,0.227607,-0.378631,0.000176941,0.0342179,0.000251185,0.000105099,0.144719,11.2
540,580800,17031580800,5808,Census Tract 5808,-87.686644,41.81022,ILLINOIS,Cook,17.5,15,11.3,35.1,9.704027171,25.7,34.8,24.6,15.7,2.6,23.994,10.778315,1542.180054,4.175,82.0717,0.937113,0.98336,0.590937,0.199654,-0.378631,0.000176941,0.0342179,0.000251185,0.000105099,0.144719,10.9
530,570400,17031570400,5704,Census Tract 5704,-87.71913,41.804992,ILLINOIS,Cook,15.6,15.1,10.1,33.7,12.38390093,27.1,31.6,25.5,15.2,2.6,23.58,10.735435,1542.880005,4.175,82.6992,0.816948,0.943503,0.614211,0.359287,-0.366443,0.000177686,0.0342175,0.000302422,0.000110051,0.144707,9.9
474,461000,17031461000,4610,Census Tract 4610,-87.546528,41.727405,ILLINOIS,Cook,17.6,8.3,16,38.3,40.10695187,38.6,39.4,51.8,13.1,6.4,21.03,10.7421,1489.160034,4.15,79.82,0.894611,0.891688,0.779705,0.975562,-0.509964,0.000161387,0.0342172,0.000228507,0.00010307,0.144614,24
580,640700,17031640700,6407,Census Tract 6407,-87.751935,41.776411,ILLINOIS,Cook,16.8,14.9,10.5,33.8,19.01140684,29.4,32.1,28.4,16.3,2.8,23.212,10.607085,1557.560059,4.18333,82.5475,0.866776,0.849937,0.384072,0.424886,-0.362152,0.000173639,0.0342167,0.000235248,0.000102932,0.144833,10.2
578,640600,17031640600,6406,Census Tract 6406,-87.77143,41.776036,ILLINOIS,Cook,17.3,14.9,10.7,33.3,20.44989775,30.2,30.9,29.5,17,3,23.202,10.609565,1561.22998,4.18333,82.585,0.875597,0.837457,0.462354,0.509185,-0.349727,0.000173743,0.0342145,0.000270423,0.000100758,0.14478,10
50,31700,17031031700,317,Census Tract 317,-87.663195,41.965447,ILLINOIS,Cook,14.3,17,7.5,34.3,42.61796043,23.3,30.6,24.2,15.7,2,19.818,10.46585,1507.140015,4.23333,79.4608,0.683184,0.736984,0.615166,0.139011,-0.46621,0.000161179,0.0342137,0.000230377,0.000101946,0.144997,7.2
52,31900,17031031900,319,Census Tract 319,-87.670184,41.963374,ILLINOIS,Cook,10.8,18.3,5.7,30.4,8.680555556,22.4,25.1,19.2,16.1,1.6,21.338,10.46585,1517.609985,4.23333,79.4608,0.580371,0.602999,0.245507,0.130952,-0.46621,0.000161179,0.0342137,0.000230377,0.000101946,0.144997,5.1
379,310200,17031310200,3102,Census Tract 3102,-87.644209,41.856309,ILLINOIS,Cook,11.8,16.6,7.3,31.5,14.97005988,24.3,29,22.4,14.4,2.1,22.454,10.734585,1515.060059,4.19167,79.5525,0.679043,0.822409,0.375862,0.157244,-0.386252,0.000182975,0.0342132,0.00032177,0.000113047,0.14476,8
380,310300,17031310300,3103,Census Tract 3103,-87.64898,41.85614,ILLINOIS,Cook,12.7,16.9,7.8,31.9,0,23.7,28.9,21.2,15.2,2.1,23.216,10.7596,1520.540039,4.19167,79.7167,0.998574,0.892841,0.16998,0.186433,-0.386252,0.000182975,0.0342132,0.00032177,0.000113047,0.14476,8.1
351,280400,17031280400,2804,Census Tract 2804,-87.671884,41.88601,ILLINOIS,Cook,23.1,11.1,12.9,44.5,58.56515373,25.1,41.8,37.5,17.3,3.5,22.712,10.697085,1543.609985,4.21667,80.0875,0.691036,0.465004,0.929416,0.298904,-0.373539,0.000179166,0.0342123,0.000304599,0.000101178,0.144788,13.7
751,838100,17031838100,8381,Census Tract 8381,-87.671681,41.878665,ILLINOIS,Cook,20.6,10.5,12.8,39.3,198.482195,31.6,34.8,41,14.3,4.5,22.88,10.707935,1542.420044,4.21667,80.2942,0.952361,0.588075,0.740426,0.630993,-0.368936,0.000180686,0.0342106,0.000237338,0.000106381,0.144743,17.2
752,838200,17031838200,8382,Census Tract 8382,-87.675079,41.870416,ILLINOIS,Cook,8.8,16.5,4.9,30.9,50.69708492,16.8,20,15,14.6,1.3,22.784,10.740435,1545.849976,4.20833,80.4842,0.31672,0.66452,0.286102,0.034035,-0.368936,0.000180686,0.0342106,0.000237338,0.000106381,0.144743,4.2
579,640700,17031640700,6407,Census Tract 6407,-87.751935,41.776411,ILLINOIS,Cook,16.8,14.9,10.5,33.8,3.168567807,29.4,32.1,28.4,16.3,2.8,23.402,10.632085,1556.380005,4.175,82.6117,0.866776,0.849937,0.384072,0.424886,-0.361323,0.000175444,0.0342096,0.000240237,0.000103903,0.144811,10.2
363,292200,17031292200,2922,Census Tract 2922,-87.715707,41.856652,ILLINOIS,Cook,24.8,10.4,14.5,46.1,81.05369808,27.9,44,43.9,15.9,4.3,22.52,10.6829,1549.920044,4.2,82.7242,0.967345,0.485598,0.790422,0.567494,-0.36712,0.000179093,0.0342076,0.000252099,9.63E-05,0.144768,16.9
772,841000,17031841000,8410,Census Tract 8410,-87.617387,41.848448,ILLINOIS,Cook,10.8,12.3,7,35.3,58.89281508,26.7,28.9,31.4,12.5,2.7,20.808,10.690415,1483.660034,4.19167,80.0042,0.235248,0.815366,0.296998,0.283582,-0.450225,0.000173891,0.0342076,0.000388462,0.00011147,0.144747,10.1
773,841000,17031841000,8410,Census Tract 8410,-87.617387,41.848448,ILLINOIS,Cook,10.8,12.3,7,35.3,58.89281508,26.7,28.9,31.4,12.5,2.7,20.808,10.690415,1483.660034,4.19167,80.0042,0.235248,0.815366,0.296998,0.283582,-0.450225,0.000173891,0.0342076,0.000388462,0.00011147,0.144747,10.1
777,841400,17031841400,8414,Census Tract 8414,-87.714411,41.85331,ILLINOIS,Cook,18.8,12.3,10.7,44,115.4586273,26.1,39.9,38.8,14.4,3.3,22.52,10.697485,1549.630005,4.2,82.8075,0.760944,0.810767,0.806095,0.552419,-0.36712,0.000179093,0.0342076,0.000252099,9.63E-05,0.144768,13.3
364,292400,17031292400,2924,Census Tract 2924,-87.722399,41.85524,ILLINOIS,Cook,24,11,13.2,45.8,70.54673721,27.6,42.7,42.3,15.5,3.9,23.35,10.670415,1550.790039,4.2,82.8467,0.807766,0.719287,0.848794,0.579439,-0.371706,0.000178112,0.0342048,0.000256918,0.000106343,0.144784,15.6
365,292500,17031292500,2925,Census Tract 2925,-87.732243,41.855161,ILLINOIS,Cook,22,10,14.1,44.4,50.72463768,29.4,42.1,45,15.3,4.6,23.35,10.654565,1552.430054,4.2,82.8517,0.940728,0.495977,0.714978,0.699846,-0.371706,0.000178112,0.0342048,0.000256918,0.000106343,0.144784,17.6
495,500200,17031500200,5002,Census Tract 5002,-87.600302,41.700856,ILLINOIS,Cook,22.1,10.4,13.2,45.5,44.66501241,27.5,43.5,42.5,15.8,4,21.634,10.720015,1523.619995,4.15,80.3167,0.78788,0.859177,0.916471,0.462203,-0.493467,0.000162038,0.0342043,0.000247441,9.69E-05,0.144523,16
729,835200,17031835200,8352,Census Tract 8352,-87.745287,41.796644,ILLINOIS,Cook,15.7,15.5,9.7,33,63.10679612,29.2,30.2,27.4,15.9,2.7,23.182,10.670415,1556.329956,4.175,82.7258,0.771178,0.899775,0.340362,0.449256,-0.362889,0.000177109,0.0342036,0.000287738,0.000105832,0.144787,9.6
749,837800,17031837800,8378,Census Tract 8378,-87.684127,41.88475,ILLINOIS,Cook,17.9,14.2,9,41.4,71.53075823,22.6,36.6,31.4,14.6,2.5,22.352,10.682085,1556.25,4.21667,80.5175,0.925854,0.718106,0.898361,0.213356,-0.374163,0.000177975,0.0342024,0.000277742,0.000100796,0.144799,9.8
468,460301,17031460300,4603.01,Census Tract 4603.01,-87.556364,41.740028,ILLINOIS,Cook,23.3,11.3,14.4,43.1,26.43948296,28.9,42.3,40.3,15.8,4.1,21.948,10.715015,1497.280029,4.15,80.6958,0.934468,0.940304,0.708346,0.455242,-0.510534,0.000161748,0.0342009,0.00020588,0.000102563,0.144639,16.6
472,460600,17031460600,4606,Census Tract 4606,-87.559514,41.735633,ILLINOIS,Cook,20.2,11.4,12.4,42.5,25.35925613,27.8,40.6,38.8,14.9,3.7,23.072,10.73585,1500.199951,4.15,80.34,0.881774,0.913889,0.72251,0.474353,-0.510534,0.000161748,0.0342009,0.00020588,0.000102563,0.144639,14.9
473,460700,17031460700,4607,Census Tract 4607,-87.549281,41.73558,ILLINOIS,Cook,24.7,11.7,15.5,42.2,6.035003018,26.9,42.9,35.5,17.4,3.9,21.03,10.7225,1490.849976,4.15,80.2092,0.931878,0.964358,0.784773,0.310176,-0.510534,0.000161748,0.0342009,0.00020588,0.000102563,0.144639,15.6
717,833900,17031833900,8339,Census Tract 8339,-87.547799,41.731865,ILLINOIS,Cook,20,11.4,13.6,40,11.05379514,28.4,39.8,35.8,15.6,3.9,21.03,10.7225,1489.550049,4.15,80.2092,0.95844,0.969974,0.89195,0.438094,-0.510534,0.000161748,0.0342009,0.00020588,0.000102563,0.144639,15.6
393,340500,17031340500,3405,Census Tract 3405,-87.632917,41.834518,ILLINOIS,Cook,18,10.2,13.2,34.3,19.43005181,36.9,27.8,41.3,14.2,4.7,23.732,10.749585,1516.52002,4.19167,80.4992,0.903599,0.877561,0.408274,0.860522,-0.409474,0.000178953,0.0342005,0.000332757,0.000110872,0.144709,17.7
765,840000,17031840000,8400,Census Tract 8400,-87.638299,41.831166,ILLINOIS,Cook,13,13.3,7.7,32.1,14.84230056,28.6,24.2,26.1,13.5,2.3,23.732,10.79415,1526.869995,4.18333,80.535,0.697891,0.869776,0.180558,0.305357,-0.409474,0.000178953,0.0342005,0.000332757,0.000110872,0.144709,9
25,20902,17031020900,209.02,Census Tract 209.02,-87.678697,41.99425,ILLINOIS,Cook,20.1,12.3,11.6,36.5,2.333177788,31.3,30.3,33.1,15.7,3.2,21.48,10.452065,1500.199951,4.23333,79.4475,0.797227,0.869309,0.882771,0.36471,-0.482773,0.000157178,0.0342001,0.000257714,0.000100945,0.145188,12.7
31,30300,17031030300,303,Census Tract 303,-87.672535,41.994388,ILLINOIS,Cook,15.2,13.8,9.4,33.8,3.010234798,28.9,29.6,29.7,14.6,2.8,20.822,10.452065,1497.77002,4.23333,79.4475,0.850822,0.866604,0.604395,0.327942,-0.482773,0.000157178,0.0342001,0.000257714,0.000100945,0.145188,10.7
53,32100,17031032100,321,Census Tract 321,-87.653018,41.958154,ILLINOIS,Cook,11.7,17.8,6.4,31.5,19.85252411,22.7,26.5,22.3,15.6,1.9,19.914,10.4646,1497.890015,4.23333,79.2367,0.773934,0.748229,0.697491,0.136018,-0.472952,0.000162139,0.0341989,0.000208435,0.000108989,0.144977,6.2
707,832100,17031832100,8321,Census Tract 8321,-87.653241,41.952821,ILLINOIS,Cook,9.1,19.8,4.8,30,12.13224143,18.8,23.9,17.2,15.5,1.3,19.914,10.472065,1500.51001,4.23333,79.2492,0.507485,0.602765,0.424196,0.054163,-0.472952,0.000162139,0.0341989,0.000208435,0.000108989,0.144977,4.3
354,281900,17031281900,2819,Census Tract 2819,-87.642624,41.879248,ILLINOIS,Cook,6.7,17.9,3.5,29,41.28819158,16.4,18.4,13.2,13.1,1,22.092,10.651235,1494.23999,4.21667,79.0617,0.431082,0.649843,0.457218,0.032621,-0.39812,0.000182006,0.0341967,0.000346993,0.000109898,0.14476,2.9
390,330200,17031330200,3302,Census Tract 3302,-87.630535,41.861341,ILLINOIS,Cook,11.1,12.7,7,33.1,23.64687336,29.2,26.6,30.6,13,2.5,19.732,10.694985,1497.890015,4.2,79.5875,0.471271,0.809723,0.245895,0.35779,-0.39812,0.000182006,0.0341967,0.000346993,0.000109898,0.14476,9.8
782,841900,17031841900,8419,Census Tract 8419,-87.642969,41.867892,ILLINOIS,Cook,10.8,17.7,5.1,32.6,73.9979445,16.8,22.4,15.7,15.7,1.2,22.092,10.70585,1506.069946,4.2,79.2833,0.716088,0.591425,0.324454,0.033665,-0.39812,0.000182006,0.0341967,0.000346993,0.000109898,0.14476,4
10,10701,17031010700,107.01,Census Tract 107.01,-87.67862,42.009148,ILLINOIS,Cook,13.5,15.3,7.9,34,10.35196687,26,30.6,26.1,14.6,2.2,20.298,10.403335,1495.609985,4.24167,79.3258,0.752621,0.850719,0.617354,0.246224,-0.49553,0.000155477,0.0341961,0.000268182,0.000100932,0.145275,8.4
11,10702,17031010700,107.02,Census Tract 107.02,-87.672726,42.00902,ILLINOIS,Cook,16.1,15.8,8.8,35.9,29.1658565,23.5,32.7,25,15.4,2.2,20.298,10.403335,1493.810059,4.24167,79.3258,0.823872,0.891029,0.882189,0.13378,-0.49553,0.000155477,0.0341961,0.000268182,0.000100932,0.145275,8.6
692,830600,17031830600,8306,Census Tract 8306,-87.673574,42.001698,ILLINOIS,Cook,15.5,16,8.6,34.6,11.98801199,24.3,31.3,24.8,15.4,2.2,20.922,10.438315,1496.119995,4.23333,79.3917,0.976734,0.885606,0.780079,0.145107,-0.49553,0.000155477,0.0341961,0.000268182,0.000100932,0.145275,8.3
344,270500,17031270500,2705,Census Tract 2705,-87.717793,41.876232,ILLINOIS,Cook,27.8,9.7,16.8,46.5,230.9058615,30.2,45.2,47.2,16.6,5.1,22.23,10.658735,1552.400024,4.21667,82.4842,0.868728,0.851008,0.873024,0.656543,-0.375045,0.000175433,0.0341956,0.000276371,9.73E-05,0.144839,19.6
347,271400,17031271400,2714,Census Tract 2714,-87.713331,41.877243,ILLINOIS,Cook,24,10.6,14,45.7,144.0733464,27.9,44.2,43.6,15.6,4.2,22.23,10.658735,1552.920044,4.21667,82.4842,0.779404,0.493122,0.980423,0.56954,-0.375045,0.000175433,0.0341956,0.000276371,9.73E-05,0.144839,16.7
348,271500,17031271500,2715,Census Tract 2715,-87.713156,41.871786,ILLINOIS,Cook,21.6,10.7,12.9,45.2,85.89835361,28.4,43.2,43.4,15.1,3.9,22.23,10.658735,1551.949951,4.20833,82.4842,0.682713,0.479172,0.750159,0.615712,-0.375045,0.000175433,0.0341956,0.000276371,9.73E-05,0.144839,16.1
565,620300,17031620300,6203,Census Tract 6203,-87.730444,41.789503,ILLINOIS,Cook,17.1,14.5,11.3,34.1,7.813720894,28.5,32.9,27.6,16.2,3,22.916,10.6771,1547.119995,4.175,82.6575,0.826421,0.916319,0.774444,0.353026,-0.375589,0.000175082,0.0341951,0.000279862,0.000109674,0.144748,10.8
574,640100,17031640100,6401,Census Tract 6401,-87.739995,41.782094,ILLINOIS,Cook,14.7,15.7,9.1,33.4,24.77291495,27.1,31,25.5,15.4,2.4,23.402,10.650835,1552.189941,4.175,82.6008,0.548463,0.85109,0.218979,0.367497,-0.375589,0.000175082,0.0341951,0.000279862,0.000109674,0.144748,8.9
583,650200,17031650200,6502,Census Tract 6502,-87.730226,41.782222,ILLINOIS,Cook,15.7,14.8,10.4,33.8,6.830601093,27.3,32.7,26.2,15.2,2.7,22.916,10.6704,1546.079956,4.175,82.5842,0.930507,0.919065,0.567413,0.338212,-0.375589,0.000175082,0.0341951,0.000279862,0.000109674,0.144748,10.2
522,560700,17031560700,5607,Census Tract 5607,-87.75752,41.796463,ILLINOIS,Cook,15.4,15.1,10,32.5,5.740528129,29.6,30.2,28.3,15.9,2.8,23.178,10.654565,1561.170044,4.175,82.7258,0.83858,0.855401,0.683577,0.495648,-0.361366,0.000177094,0.0341942,0.00030292,0.00010373,0.144816,9.9
795,843300,17031843300,8433,Census Tract 8433,-87.69255,41.863764,ILLINOIS,Cook,22.3,12.2,13.3,42.5,122.1498371,27.7,41.7,38.5,15.4,3.8,22.784,10.699165,1553.72998,4.20833,81.545,0.968854,0.901642,0.792097,0.498655,-0.364741,0.0001794,0.0341942,0.000236297,0.000102506,0.144734,15.4
476,480100,17031480100,4801,Census Tract 4801,-87.575603,41.735248,ILLINOIS,Cook,13.3,8.8,10.8,40,24.59419577,34.2,38,49.5,11.8,4.6,23.398,10.77585,1516.680054,4.15,80.5575,0.60703,0.512068,0.235788,0.951398,-0.490444,0.000165886,0.0341915,0.000280281,0.000102905,0.144575,18.1
477,480200,17031480200,4802,Census Tract 4802,-87.589884,41.735124,ILLINOIS,Cook,13.1,9.6,10,40.2,0,31.5,36.6,45,12.4,4.1,23.204,10.78375,1526.800049,4.15,80.7558,0.689166,0.51896,0.575859,0.871231,-0.490444,0.000165886,0.0341915,0.000280281,0.000102905,0.144575,15.6
563,620100,17031620100,6201,Census Tract 6201,-87.718026,41.798018,ILLINOIS,Cook,12.5,15.5,8.6,32.7,13.98927489,26.2,30.4,23.3,14,2.3,23.58,10.708315,1541.609985,4.175,82.6525,0.756111,0.961297,0.412469,0.307183,-0.374759,0.000176171,0.0341905,0.00031439,0.000109696,0.144696,9.1
433,420100,17031420100,4201,Census Tract 4201,-87.577402,41.783416,ILLINOIS,Cook,21.3,8.8,15.2,44.3,6.93962526,31.9,44.3,49.4,15.2,5.4,18.506,10.6246,1504.550049,4.16667,81.9725,0.84164,0.708866,0.495016,0.718862,-0.512077,0.000160464,0.034186,0.000375591,0.000101544,0.144704,20.1
555,611400,17031611400,6114,Census Tract 6114,-87.672164,41.80489,ILLINOIS,Cook,19.3,14.7,12.3,37,12.18026797,25.3,37.5,25.9,16,2.8,23.682,10.77335,1544.199951,4.175,81.85,0.992757,0.99054,0.629718,0.21072,-0.393158,0.000176006,0.0341852,0.000230422,0.000109149,0.14468,11.7
556,611500,17031611500,6115,Census Tract 6115,-87.678655,41.805448,ILLINOIS,Cook,20.3,12.6,14.6,37.5,19.62433417,29.5,39.5,33.6,15.3,4.1,23.916,10.77335,1542.219971,4.175,81.85,0.992328,0.983483,0.868427,0.524946,-0.393158,0.000176006,0.0341852,0.000230422,0.000109149,0.14468,16.1
779,841600,17031841600,8416,Census Tract 8416,-87.707603,41.855377,ILLINOIS,Cook,23.9,10.9,13.8,45,68.61063465,28.4,42.6,42.7,15.6,4.1,22.52,10.68335,1550.48999,4.2,82.505,0.903031,0.871135,0.900078,0.591356,-0.366095,0.000179359,0.0341844,0.000269615,9.63E-05,0.144807,16.4
780,841700,17031841700,8417,Census Tract 8417,-87.704182,41.85313,ILLINOIS,Cook,26,8.6,20.4,41.5,48.54368932,37.7,44.7,51.6,15.8,7.1,22.52,10.707065,1552,4.2,82.5975,0.994557,0.887377,0.749813,0.923513,-0.366095,0.000179359,0.0341844,0.000269615,9.63E-05,0.144807,26.5
714,833000,17031833000,8330,Census Tract 8330,-87.657242,41.885288,ILLINOIS,Cook,8.5,19.6,4.4,30.1,65.02890173,20.4,23.9,17.8,14.6,1.3,21.792,10.692485,1523.609985,4.20833,79.4408,0.353128,0.254682,0.125883,0.058309,-0.390134,0.000180439,0.0341843,0.000324196,0.000101782,0.144779,4.1
396,350400,17031350400,3504,Census Tract 3504,-87.628369,41.841929,ILLINOIS,Cook,30.7,8.4,20.2,48.6,359.8971722,31.8,50,51.6,17.9,5.8,22.268,10.703315,1506.780029,4.19167,80.285,0.940769,0.504393,0.855924,0.521198,-0.425296,0.000177941,0.0341835,0.000352366,0.000112182,0.144742,23.1
759,839200,17031839200,8392,Census Tract 8392,-87.622036,41.842011,ILLINOIS,Cook,14.1,10.4,9.9,38.5,15.71709234,29.2,33.9,38.7,13.1,3.6,22.268,10.703315,1499.959961,4.19167,80.285,0.776995,0.854083,0.422078,0.620888,-0.425296,0.000177941,0.0341835,0.000352366,0.000112182,0.144742,13.8
464,440900,17031440900,4409,Census Tract 4409,-87.609006,41.728669,ILLINOIS,Cook,19,9.4,13,43.2,45.97701149,31.1,41.4,47.1,13.8,4.6,23.098,10.74625,1528.719971,4.15,80.7833,0.823942,0.518562,0.812671,0.736106,-0.480254,0.000167146,0.0341827,0.000288218,9.06E-05,0.144558,17.9
775,841200,17031841200,8412,Census Tract 8412,-87.683342,41.855562,ILLINOIS,Cook,12.6,15.5,8.8,32.4,26.60585329,24.6,31.8,22.6,14.5,2.4,23.312,10.725,1552.280029,4.19167,81.2325,0.781149,0.935101,0.314457,0.159029,-0.360461,0.000182332,0.0341814,0.000259159,9.44E-05,0.144767,9.4
